titles,intros,genres
선독점회차톱매니저,그렇다고개망나니로살수는없잖아폼나게제대로살아볼란다,현대판타지판타지
선독점헌원세가의망나니,두번째인생은재벌로살고싶다,무협
선독점재벌인생기록부,양봉으로세상의꿀이란꿀은다빨아버리겠다,현대판타지퓨전
선독점꿀빠는천재양봉가,대한민국최고의부잣집에들어왔다,현대판타지판타지
선독점부잣집딸들경호원,서스펜스스릴러재벌물아님힐링물아님빌어먹을좋소기업에서꾸역꾸역월급노예로살아온지도어언년째갑작스런전화한통대학졸업하고년동안연락이끊어진옛친구의죽음친구가남긴건응보물지도마늘밭으로가서억을얻었지만위험한남자들이검은돈의뒤를쫓는다이돈을가지고끝까지살아남는다해피엔딩까지달린다,현대판타지
선독점마늘밭에서억을캔사나이,글로벌항공제국의창업주재벌의망나니막내아들이되었다,현대판타지
선독점역대급항공재벌,수비수출신천재스트라이커가나타났다,현대판타지퓨전
선독점천재스트라이커가되었다,급각성자짐꾼최건우현실에서헌터로서는쓸모없던완전기억능력이전생인마도사로한의기억과함께최강의마도사가되어돌아온다뭐든지원래상태로돌려버리는복원다친상처도망가져버린장비도심지어완전기억능력과함께마법도보는즉시습득해버리는미친사기능력까지두세상을멸망으로이끄는탑의비밀과재앙지금부터낱낱이파헤쳐주마,스포츠현대판타지
급리커버리마도사,이제즐기면서살자,판타지퓨전
선독점재벌회장의즐거운생활,내에사람들의속마음이해시태그로뜬다이걸로연예계꿀빨수있겠는데,현대판타지판타지
선독점천재매니저가다꿰뚫어본다,북천오룡기의첫번째이야기북극성을보좌하기위해북천에걸려있는다섯개의별고유의빛을잃은흑성이라검은밤하늘을올려다봐도존재여부를확인할수가없었다하지만년마다찾아오는단하루낮의길이가가장짧은동짓날밤에는색의찬란한빛깔을발했다바로그날별의기운을받아북방의핏줄로태어나는다섯아이를오룡이라불렀다신계의별인후왕성이금빛을잃은지정확히천년마지막금룡은저주스러운운명을극복하고감당하기어려운사명을완수할수있을지,현대판타지판타지
선독점북천오룡기금룡전,꿈을통해인간을세뇌시켜세계를지배하려는천황그의음모에맞설수있는유일한존재한비화꿈을통해삼국지의제갈량과두뇌싸움을하고지옥에서수련하며악마들을부하로삼고가상현실게임을통해세상을구원하고자한다,무협판타지
꿈을통해영웅이되다,꿈속에서요단강을건너기직전돌아가신아버지를만났다아버지는내게번호개를알려줬다미국의복권슈퍼메가파워볼의등번호였다등당첨금은한화로약조억원그날이후모든게달라졌다,퓨전판타지
선독점금융치료하는재벌스폰서,내가해금한개의업적들그것들이모두특전이되었다아카데미헌터아포칼립스물,현대판타지드라마
선독점아카데미의이레귤러가되었다,나는공주의허수아비계약남편이었다,퓨전현대판타지
선독점복덩이소드마스터가되었다,신화가잠든땅마법이솟아오르는때사라진신비가돌아오고변화의시기가시작된다솔라이트왕국의베테랑기사엘딘에게옛친구이자주교인그레인테디오스가찾아온다주교는그의아버지가죽으면서예언을남겼으며그예언을수행할자가엘딘이라고지목하는데길을떠난엘딘은신비의종족포모리안네르냐와전직레인저하르곤을만나함께예언의무기를찾는여정에나선다,판타지퓨전
네버엔딩테일즈예언의,,판타지
선독점참모총장이되어보기로했다,어디보자이번생에는좋아군대로간다,현대판타지
선독점회귀헌터공작가의막내,토사구팽당한급헌터강민죽음앞에모든것을포기하던그순간소유자의위협을확인신의마석이발현됩니다가지의능력중하나인회귀가사용되었습니다밝은빛과함께어린시절로회귀하게되는데최강자에서다시최약체로검술명가라고불리는공작가의막내아들이되었다약육강식이야심플해서좋네약자일때는가문에서부당한대우를받으며살아야했지만이제는다르다소유자의회귀를확인신의마석이발현됩니다가지의능력중하나인각성이사용되었습니다헌터의능력으로다시한번최강이된다일단가문부터먹고날죽인놈들에게복수하기위해서다시돌아간다상태창헌터회귀귀환공작가판타지아카데미먼치킨성장꿈자각몽갑질,퓨전판타지
선독점천재작가의연예계파일,내눈엔연예계사건사고가보인다,현대판타지판타지
선독점내아이돌의꽃길을위해,현판아이돌물성덕아이돌의남팬이었던나성덕의대가는목숨이었던가간신히살아났더니우리애들이랑같이데뷔한다고성덕과덕계못의사이를오가는아슬아슬한내인생진정한성덕이되기위해오늘도힘을내본다얘들아제발좀일어나덕계못덕후는계를못탄다,판타지현대판타지
선독점선택지로꿀빠는매니저,되는것하나없이꼬여버린인생매니저가되고술술풀리기시작했다,현대판타지
선독점초격차재벌,구골의핵심개발자이선우회귀하다복수도꿈도놓치지않을거다재벌회귀기술소프트웨어복수개발,현대판타지
선독점환생사냥꾼의마궁탐사기,판타지용병사냥꾼활마궁한국의샐러리맨조영석무림의표사장팔왜인지는몰라도자꾸만환생빙의를하는데이번엔판타지세계의사냥꾼아들이라고사냥꾼에서용병으로그리고마궁을전문적으로탐사하는몬스터헌터로파란만장한주인공카안의판타지성장소설예린채린작가의여섯번째소설미래컴퓨터를줍다초갑질기업물회완결차원이동기계를줍다마법사회완결나노머신으로투수나하자회완결치트키를주운탱커회완결회귀한재벌의경제정벌기화완결매일시연재모든편수자이상,퓨전판타지
선독점악마와골프하다,어릴적사고로곱사등이가되는바람에무수한놀림과괴롭힘을당했던장연호골프선수가되겠다는일념하나로골프장캐디를하면서분투를한다하지만신체적결함때문에한계에부딪치고죽을것같은절망에빠진다그러던어느날차량이폭발하면서악마와고승의사리가연호의이마속으로파고든다그런데그사리들은죽은것이아니었고여전히막강한마력과법력을품어내는존재들이었다그리고마침내그런사리들이활동을개시했다,스포츠판타지
선독점가장은만능빌런,최강의조직을만들고최악의빌런이되어정의를표방하는썩어버린놈들을도려내겠다가족의안전과평화그리고미래를위해얼마든지악이되어주마상태창회귀빙의,현대판타지퓨전
선독점조로갑질하기,상위가지배하는세상개천에서용이나올수있는가아닙니다세상은그렇게녹록하지않습니다애초에개천에는용이살수없기때문입니다적어도강까지는자력으로헤엄쳐나가야합니다주인공은너무힘든삶을살았습니다그렇게살의고통스러운생을스스로마감합니다가슴속에는배신감과처절한후회뿐다시년을거슬러살의과거로회귀합니다이건지친삶을다시금풀어보기를바라는신의은총입니다그러나아무런치트키가없습니다밑바닥삶을살았던주인공에게주식이나로또같은정보도없고천재적인두뇌도없습니다오로지다가올미래에겪었던단하나비트코인과관련된지식을통해성공해야합니다성장통을겪고극복하며결국조원의자금을만든주인공이펼치는세상진정한갑질을보여드리겠습니다,판타지현대판타지
선독점회귀조폭격투의신되다,원래싸움을잘했는데능력까지얻었다지상최강의사나이가되어보자학원액션복싱격투기양아치청소정의구현바른주먹,판타지현대판타지
